"User Name","User Profile","User Avatar","User Location","Rating","Rating Text","Review Title","Review Text","Trip Type","Helpful Votes","Photos","Published Date","Disclaimer"
"Hendrik A","https://www.tripadvisor.com/Profile/726hendrika","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e5/2b/default-avatar-2020-52.jpg","","5","Jun 2023 • Friends","I can recommend it!","Very nice trip!  I liked it a lot!  Fantastic overview about Miami South Beach!   <br />The pilot explains us a lot ,quote nice!","Friends","0","","Written June 4, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Teresa N","https://www.tripadvisor.com/Profile/teresan51","https://media-cdn.tripadvisor.com/media/photo-s/0f/d2/9a/5e/teresa-n.jpg","","5","Jun 2023 • Friends","Wonderful experience","It was an amazing experience! Absolutely recommended to anyone who wants to explore Miami and see the city from above","Friends","0","","Written June 4, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"daniel m","https://www.tripadvisor.com/Profile/danielmQ7825PD","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/59/default-avatar-2020-24.jpg","","5","Jun 2023 • Friends","Great flight","That was a very great experience.<br />I love it  <br />Best time ever in Miami <br />Jetzt hab ich Hunger für drölf  !!","Friends","0","","Written June 4, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Teresa & Marcel","https://www.tripadvisor.com/Profile/tmjoerger","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/9c/default-avatar-2020-14.jpg","Stuttgart, Germany","5","Jun 2023 • Friends","Great flight","War eine super Erfahrung und ist jeden Euro wert! Und fliegt über Miami und hat ein super Blick auf die Stadt!","Friends","0","","Written June 4, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"David S","https://www.tripadvisor.com/Profile/davidsK3042AR","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ee/68/default-avatar-2020-9.jpg","Stuttgart, Germany","5","","Must do in Miami","Great experience and really fair price! The booking, the flight and organisation was great. Would definately recommend this! ","","0","","Written June 4, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Neyling J","https://www.tripadvisor.com/Profile/neylingj","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/df/2b/default-avatar-2020-39.jpg","","5","Jun 2023 • Friends","Excelente servicio del recorrido de 30 minutos","Es un lugar impresionante, súper recomendado y muy buen servicio. Lo repetiría mil veces más, las vistas impresionante, el piloto, súper atento.","Friends","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/29/60/47/44/caption.jpg","Written June 3, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"urša V","https://www.tripadvisor.com/Profile/123ur_av","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/a7/default-avatar-2020-44.jpg","","1","","No human touch - bad experience","We got food poisoning the day before the scheduled flight. We sent them the email and call to ask them to refund back, since we are in such a condition. They didnt answer at all, they didnt react, they charged and sent us thank you letter. So unprofessional and without any human sense.","","0","","Written June 2, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Dolapo A","https://www.tripadvisor.com/Profile/dolapoa90","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/b8/default-avatar-2020-26.jpg","","5","Jun 2023 • Couples","The view was top notch","This was a great experience, the best recommendation; definitely coming back.<br /><br />Seeing the Miami view from the top was amazing","Couples","0","","Written June 2, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"akua k","https://www.tripadvisor.com/Profile/12akuak","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e9/bb/default-avatar-2020-65.jpg","","5","Jun 2023 • Friends","Great Experience!","The tour was very nice. The staff were professional and friendly. It was beautiful seeing Miami from a helicopter tour. Definitely recommend. ","Friends","0","","Written June 2, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Fadwa S","https://www.tripadvisor.com/Profile/15fadwas","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ee/db/default-avatar-2020-10.jpg","","5","May 2023","Best experience","The stuff is so nice even though we came late, the pilote was very professional<br />Awesome experience <br />I highly recommended","","0","","Written May 30, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Bella C","https://www.tripadvisor.com/Profile/bellacC5900TX","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e4/59/default-avatar-2020-49.jpg","","5","","Beautiful day and sunny day up in the sky","Even though we were late,Eduardo and his team still took us up and made our experience unforgettable.highly recommend","","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/29/57/0d/44/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/29/57/0d/43/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/29/57/0d/42/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/29/57/0d/41/caption.jpg","Written May 30, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Sunshine04843000314","https://www.tripadvisor.com/Profile/Sunshine04843000314","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f4/d0/default-avatar-2020-33.jpg","","5","May 2023 • Friends","Must do if you come to Miami!","Excellent flight. Pilot gave good details on facts and information of the city. Very glad me and my friends did this.","Friends","0","https://media-cdn.tripadvisor.com/media/photo-w/29/56/88/f2/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/29/56/88/f1/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/29/56/88/f0/caption.jpg","Written May 30, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Alex M","https://www.tripadvisor.com/Profile/alexmY5187VB","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/eb/6d/default-avatar-2020-19.jpg","","5","May 2023 • Friends","Miami helicopters tour","The pilot was very professional and made us feel very safe throughout the journey. Can’t complain with the service from the start to the end. Everything was explained well","Friends","0","https://media-cdn.tripadvisor.com/media/photo-w/29/56/88/fb/caption.jpg","Written May 30, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Clarence W","https://www.tripadvisor.com/Profile/785clarencew","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e9/bb/default-avatar-2020-65.jpg","","5","Mar 2023 • Friends","Plan ride","It was an awesome experience definitely recommend it. Our flight was smooth and our pilot was really knowledgeable ","Friends","0","","Written May 29, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Emerald Q","https://www.tripadvisor.com/Profile/emeraldq2023","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/df/2b/default-avatar-2020-39.jpg","","5","May 2023 • Friends","Miami plane tour","Our pilot was very polite and a lot of fun! 10 out of 10 would do it again! Thank you for the great tour","Friends","0","","Written May 29, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Luana N","https://www.tripadvisor.com/Profile/luanan700","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/b8/default-avatar-2020-22.jpg","","5","May 2023 • Couples","Breathtaking experience","Breathtaking experience!!! We do 100% recommend! <br />The tour was amazing and the pilot was very friendly.","Couples","0","https://media-cdn.tripadvisor.com/media/photo-w/29/48/7d/cf/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/29/48/7d/ce/caption.jpg","Written May 25, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Andreas W","https://www.tripadvisor.com/Profile/andreaswW9316FI","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/9f/default-avatar-2020-16.jpg","","5","May 2023 • Couples","100% DO IT","Was really an amazing experience! We did it at 6:30 pm. Great views and sunset! The staff was very very nice and truly did their best to make this an amazing experience!","Couples","0","","Written May 25, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Obeng M","https://www.tripadvisor.com/Profile/235obengm","https://media-cdn.tripadvisor.com/media/photo-l/01/2a/fd/8d/avatar.jpg","","5","May 2023 • Friends","EXPERIENCE OF A LIFETIME","Awesome experience flying through Miami. Definitely recommend for anyone checking out the city. It will not disappoint. Flight time is 30 minutes but definitely felt way longer than that. View was also spectacular! The pilot gave a great narrative as we flew through the different spots. 10/10!","Friends","0","https://media-cdn.tripadvisor.com/media/photo-w/29/48/6a/b6/private-30-minute-south.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/29/48/6a/b4/private-30-minute-south.jpg
https://media-cdn.tripadvisor.com/media/photo-w/29/48/6a/b1/private-30-minute-south.jpg","Written May 25, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"jim j","https://www.tripadvisor.com/Profile/jimjW5357NH","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ea/74/default-avatar-2020-68.jpg","","5","May 2023 • Friends","Amazing","Absolutely amazing. Good customer service. I’m afraid of heights but the pilot made me feel very safe. I will do this again.","Friends","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/29/48/6a/7b/caption.jpg","Written May 25, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Veronika R","https://www.tripadvisor.com/Profile/833veronikar","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/5b/default-avatar-2020-61.jpg","","5","May 2023 • Couples","Es war super","Sehr tolle Erfahrung Miami von oben zu sehen. Schöne Fotos gemacht. Super netter Pilot (Giovanni) der auch gut fliegen kann 😉","Couples","0","","Written May 24, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Elmo L","https://www.tripadvisor.com/Profile/elmol846","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ee/10/default-avatar-2020-8.jpg","","5","May 2023 • Couples","Awesome","Awesome experience very fun.pilot was full of knowledge. Flew over the city of Miami , downtown and south beach ","Couples","0","","Written May 21, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Johanna O","https://www.tripadvisor.com/Profile/johannao927","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e7/7b/default-avatar-2020-56.jpg","","5","May 2023 • Couples","Best experience..","It’s was AMAZING!! Definitely recommend.. The pilot Sergio and Manager Omar both were very friendly and professional. I felt so safe as well. Definitely will do it again Hands Down.. Thank you guys ","Couples","0","https://media-cdn.tripadvisor.com/media/photo-w/29/3b/fa/97/caption.jpg","Written May 21, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Dominique M","https://www.tripadvisor.com/Profile/T7592UZdominiquem","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/b8/default-avatar-2020-22.jpg","","5","May 2023 • Couples","Very good","This is an amazing experience, great customer service really enjoyed it seeing all of Miami from above highly recommend it.","Couples","0","","Written May 20, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Charline P","https://www.tripadvisor.com/Profile/542charlinep","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ea/2e/default-avatar-2020-67.jpg","","5","May 2023 • Couples","Very customers service","This is a very good and funny experience! Very customer services ! <br />I recommend very well this activity!","Couples","0","","Written May 20, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"tori g","https://www.tripadvisor.com/Profile/966torig","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ec/a2/default-avatar-2020-3.jpg","","5","May 2023 • Couples","Birthday","smooth experience, the pilot was great, customer service was great and accommodating. I would highly recommend!","Couples","0","","Written May 20, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Dipti J","https://www.tripadvisor.com/Profile/921diptij","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/4a/default-avatar-2020-42.jpg","","5","May 2023","Great customer service!","Great customer service highly recommend it pilot was a great guide the whole time a very enjoyable experience for anyone visiting miami.","","0","","Written May 20, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"jayu-anirudh","https://www.tripadvisor.com/Profile/jayu-anirudh","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ec/a2/default-avatar-2020-3.jpg","Mumbai, India","5","","Great customer service","It was awesome experience.  Must to do.  Very very very enjoyable highly recommend for everyone.  Enjoy the ride great views of miami.","","0","","Written May 20, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Frank A","https://www.tripadvisor.com/Profile/frankaJ1300HG","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e9/ef/default-avatar-2020-66.jpg","","5","May 2023 • Friends","Recommend it!","Today I flew with my friends, We had such a good time! The pilot was very friendly and a good tour guide especially if you’re  not familiar with the area. The pilot was super patient when taking our photo as well 10/10 would recommend to anyone for a fun unique experience! The company also is very communicative and was a very easy process to enjoy!","Friends","0","","Written May 19, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"lamianajim","https://www.tripadvisor.com/Profile/lamianajim","","Casablanca, Morocco","1","Mar 2023 • Couples","i don,t recomande. liars and thiefs","I don't recommande this company, they charged me too times when i wanted to schedual  for another hour (due to traffic) the tour is less then the time they said it will be. better choose another company.","Couples","0","","Written May 17, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Sunshine55648710580","https://www.tripadvisor.com/Profile/Sunshine55648710580","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/32/default-avatar-2020-12.jpg","","5","May 2023 • Couples","Excellent trip, beautiful city, friendly staff","We enjoyed the views very much, our pilot and other staff were very friendly. Very relaxing, never been in a small plane like that before. Ride was very smooth. Pilot pointed out many interesting things along the way, was very knowledgeable about Miami. We got some ideas on what to do in the next few days from the air, saw the hotel where we would be staying later that day. Plenty of parking for our rental car when we got to the meeting location (it's a small airport). Overall very relaxing. Would recommend. ","Couples","0","https://media-cdn.tripadvisor.com/media/photo-w/29/1d/2c/f4/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/29/1d/2c/f3/caption.jpg","Written May 14, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Marco D","https://www.tripadvisor.com/Profile/marcodX142ZE","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/eb/default-avatar-2020-27.jpg","","5","May 2023 • Couples","Great experience","Awesome experience recommend it good pilot explaining everything was around us very profesional and carful with everything on the trip ","Couples","0","https://media-cdn.tripadvisor.com/media/photo-w/29/18/6c/48/caption.jpg","Written May 12, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Explore814700","https://www.tripadvisor.com/Profile/Explore814700","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/eb/default-avatar-2020-27.jpg","","5","","Super nice","For this price it is definitely worth it<br />You have a super nice view of all of Miami<br />especially around 7:30 p.m. it is super nice with the sunset","","0","https://media-cdn.tripadvisor.com/media/photo-w/29/14/5c/48/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/29/14/5c/47/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/29/14/5c/46/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/29/14/5c/45/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/29/14/5c/44/caption.jpg","Written May 11, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Laura P","https://www.tripadvisor.com/Profile/laurapK8245ZF","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/4a/default-avatar-2020-42.jpg","","5","May 2023 • Friends","Great experience!","It was great! Went on the 7:30 flight and saw the sunset…would definitely recommend to choose this one. ","Friends","0","https://media-cdn.tripadvisor.com/media/photo-w/29/14/5b/63/caption.jpg","Written May 11, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Patrick N","https://www.tripadvisor.com/Profile/S7910BGpatrickn","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f4/20/default-avatar-2020-31.jpg","","5","May 2023 • Friends","Enjoyed the flight","A super trip 👍🏽. Great explanations and a great team. Keep up the good work guys. 🤗 I can only recommend it to take a flight.","Friends","0","https://media-cdn.tripadvisor.com/media/photo-w/29/14/45/69/caption.jpg","Written May 11, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Matt Y","https://www.tripadvisor.com/Profile/matt2622","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/df/2b/default-avatar-2020-39.jpg","Cleveland, OH","5","May 2023 • Couples","Amazing views","30 min flight felt like an hour! Super fun! Will be back next time! Employees were very nice and helpful ","Couples","0","","Written May 11, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Reiner M","https://www.tripadvisor.com/Profile/376reinerm","","Berlin, Deutschland","5","","Eine tolle Tour, die ich auf jeden Fall empfehlen kann. Unkompliziert, fairer Preis und hat meine Erwartungen übertroffen.","Eine tolle Tour die meine Erwartungen übertroffen hat. Sehr unkompliziert, fairer Preis, nettes Personal, alles top.","","0","https://media-cdn.tripadvisor.com/media/photo-o/29/06/70/65/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-o/29/06/70/64/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-o/29/06/70/63/caption.jpg","Written May 7, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Bernard A","https://www.tripadvisor.com/Profile/bernardaZ6436OX","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/11/default-avatar-2020-41.jpg","","5","May 2023 • Couples","I will recommend Eagle Air tours","This was amazing, Pilot was nice and showed us the whole downtown. I will do this again any time I come down to Miami. ","Couples","0","","Written May 6, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Yailin M","https://www.tripadvisor.com/Profile/537yailinm","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/4a/default-avatar-2020-42.jpg","","5","May 2023 • Couples","Miami trip","Super dope… had so much fun … a wonderful experience definitely recommend when coming to miami awsome ","Couples","0","","Written May 5, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Sophia O","https://www.tripadvisor.com/Profile/S5214AAsarahs","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/eb/e3/default-avatar-2020-59.jpg","","5","","Awsome experience","Great experience gret pilot, it s really woth it . <br />I recommand you to try it its really worrh it. I was late to<br />My appointment but they waited for me really great service","","0","https://media-cdn.tripadvisor.com/media/photo-w/29/00/cf/51/caption.jpg","Written May 4, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Allard J","https://www.tripadvisor.com/Profile/77allardj","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/d5/default-avatar-2020-17.jpg","Lloret de Mar, Spain","5","","Prachtige date","Was top heel mooi ❤️ het liefste hebben <br /><br />Hoe wil ik testen:<br />Testen via google forms via de mail of link <br />Testen via de glide app <br /><br />Testmethode:<br />Via split test om te kijken wat de medewerkers willen <br /><br />Show en tell <br />Powerpoint maken <br />MVP <br />Waarom deze MVP<br />Waarom kan je hiermee de killer aannames gaan testen <br /><br />Mijn testkaart <br />Mijn studiemodel <br />Hoe ga ik m'n klant benaderen <br />Hoe ga ik het meten<br /><br />conciërge MVP: omdat ik met de klant alle stappen wil doorlopen zodat ik feedback kan ontvangen en verwerken over wat de medewerkers het liefste hebben","","0","","Written May 2, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Николай К","https://www.tripadvisor.com/Profile/_O7995CT","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ee/10/default-avatar-2020-8.jpg","Irving, TX","5","May 2023 • Couples","Perfect birthday present","It was amazing to fly over Miami downtown and South Beach. It is a lifetime memory for sure. Friendly and professional team. Thank you!","Couples","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/28/fa/ae/7e/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/28/fa/ae/7d/caption.jpg","Written May 1, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Idelsy L","https://www.tripadvisor.com/Profile/idelsyl2023","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/de/e7/default-avatar-2020-37.jpg","","5","May 2023 • Couples","Gorgeous views","Beautiful views of the beach and downtown skyline! Had so much fun. Very romantic. The pilot was very professional. ","Couples","0","","Written May 1, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Curious23778098368","https://www.tripadvisor.com/Profile/Curious23778098368","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e9/bb/default-avatar-2020-65.jpg","","5","May 2023 • Couples","Awesome flight.","The pilot was amazing, very smooth take off and landing is perfect. Great views and great comments from the pilots on locations. ","Couples","0","","Written May 1, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Sherell H","https://www.tripadvisor.com/Profile/sherellh2023","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ec/3d/default-avatar-2020-1.jpg","","5","Apr 2023 • Friends","AMAZING !!!!","This tour was great for our first time ! The pilot was very nice & made us feel super comfortable during the ride .  The city looks beautiful at night, take a late reservation ! ","Friends","0","https://media-cdn.tripadvisor.com/media/photo-w/28/ec/be/d0/caption.jpg","Written April 25, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"carlos f","https://www.tripadvisor.com/Profile/U5386HMcarlosf","","","5","Apr 2023 • Friends","recommend trip","Great Experience ever, ever . I would highly recommend to everyone . Best experience ever ever, don’t miss on this","Friends","0","","Written April 23, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"María G","https://www.tripadvisor.com/Profile/N8786BKmar_ag","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/a7/default-avatar-2020-44.jpg","","5","Apr 2023 • Friends","The best experience!","I was scared at first, this is my first time and I didn’t know what to expect but it was a great experience and I’d definitely do it again. I’ll come back for sure! ","Friends","0","https://media-cdn.tripadvisor.com/media/photo-w/28/e8/61/89/caption.jpg","Written April 23, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Maria Paula B","https://www.tripadvisor.com/Profile/642mariapaulab","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e9/60/default-avatar-2020-64.jpg","","5","Apr 2023 • Couples","Amazing!!!!!!!","Espectacular!!! La vista increíble, Joel nuestro piloto nos explicó todo, muy amable. Súper recomendado :)","Couples","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/28/e5/4e/2e/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/28/e5/4e/2d/caption.jpg","Written April 22, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Elia R","https://www.tripadvisor.com/Profile/850eliar","https://media-cdn.tripadvisor.com/media/photo-f/01/2e/70/a4/avatar075.jpg","Gilly, Switzerland","5","Apr 2023 • Friends","Plane tour","The tour was amazing. I definitly recommend it.<br />The pilot was very helpful and give really Good informations","Friends","0","","Written April 22, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Jérémy Q","https://www.tripadvisor.com/Profile/16j_r_myq","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/d5/default-avatar-2020-17.jpg","","5","Apr 2023 • Friends","Perfect","Perfect flight.<br />A very good experience. <br />Comments are awsome.<br /><br />Excellent vol, très bonne expérience.<br />Parfait","Friends","0","","Written April 21, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Nataliya K","https://www.tripadvisor.com/Profile/341nataliyak","https://media-cdn.tripadvisor.com/media/photo-s/0e/ba/b6/4e/nataliya-k.jpg","","5","","Great experience with 30 min private flight over Miami.","Excellent experience! I recommend taking a 30 min flight over Miami. We took it on our first day of visiting the city and it was amazing.","","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/28/db/2e/c8/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/28/db/2e/c7/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/28/db/2e/c6/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/28/db/2e/c5/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/28/db/2e/c4/caption.jpg","Written April 18, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"anusha a","https://www.tripadvisor.com/Profile/879anushaa","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/32/default-avatar-2020-12.jpg","","5","Apr 2023 • Couples","Private jet ride","Its really a great experience.<br />Pilot is very friendly . He has communicated very well. We flew for 30 minutes. Its worth flying. ","Couples","0","","Written April 14, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Explorer","https://www.tripadvisor.com/Profile/829thee","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e9/60/default-avatar-2020-64.jpg","Miami Beach, FL","1","Apr 2023 • Friends","Negative experince","I booked this tour as a gift long time ago, but the company cancelled the tour.. Very unprofesional.","Friends","0","","Written April 12, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Sofia F","https://www.tripadvisor.com/Profile/U3140IXsofiaf","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f4/20/default-avatar-2020-31.jpg","","5","Apr 2023 • Couples","I HAD SO MUCH FUN!!!","I HAD SO MUCH FUN! I wanted to do something especial with my boyfriend,I loved this experience.they’re super professional and friendly.it was wonderful tour to see those views,without a doubt i will repeat it .","Couples","0","","Written April 11, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Micheal F","https://www.tripadvisor.com/Profile/531michealf","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/48/default-avatar-2020-15.jpg","","5","Apr 2023 • Couples","Such a great unique Experience ","It was such a great unique experience, I was looking for something unique to do on the weekend with my girl.so I decided to book a flight tour ,This company provides excellent service, very friendly, very accommodating. I recommend booking with this company if you are looking to see Miami from another perspective .","Couples","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/28/cb/a6/f8/caption.jpg","Written April 11, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Kat M","https://www.tripadvisor.com/Profile/katmiller444","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/24/default-avatar-2020-60.jpg","","1","Apr 2023","Cancelled our tour","The cancellation of the tour aside, the conduct of the company was troubling and needs improvement. They lack customer service.","","0","","Written April 11, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Ge G","https://www.tripadvisor.com/Profile/198geg","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e3/1f/default-avatar-2020-46.jpg","","5","","The greatest!!!!","The greatest experience!!! <br />I highly recommend doing this, you won’t be disappointed, we flew at night and really the view was spectacular!!! <br /><br />Sergio was our pilot and he was great!!!!","","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/28/5f/84/f8/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/28/5f/84/f6/caption.jpg","Written March 2, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Dominic J","https://www.tripadvisor.com/Profile/625dominicj","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e6/ea/default-avatar-2020-54.jpg","","5","Feb 2023 • Couples","Excellent","Very good experience. I recommend this experience to anyone interested. I got to see the whole of miami seafront. Very Education. The pilot eduardo was extremely friendly and experience.","Couples","0","https://media-cdn.tripadvisor.com/media/photo-w/28/31/87/fa/private-30-minute-south.jpg","Written February 14, 2023","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
