review_id,rating,review_title,review_text
review_6325773fe8618c3e335ca053,5,Seaplane ride,"The Seaplane Adventure was a magical ride. We did the Golden Gate tour and I highly reccomend it!!
The ride covered much of Marin, the coast up by Muir the Headlands the city ,The Golden Gate, much of SF,  Bay Bridge, part of the harbor in Oakland and Angel island. Worth every penny!!"
review_0eb891565b48a8217c71c654,5,THE most AMAZING scenic flight seeing we have EVER had!,"K-2 Aviation is the best.   They are friendly and fun, while being professional at the same time.  Making a reservation was easy, and I called back a couple of times to confirm, since I had made the reservations so early, and they cheerfully answered my questions.  The flight was amazing and our pilot, Chip, was not only an obviously experienced pilot, but also informative and friendly.  To top it off the good Lord gave us perfect weather to see Denali in all its glory!  A memorable experience that will last a lifetime!!!!"
review_d44dc6b1d00ae345b6aa2512,5,Worth the money,"Wow! What a beautiful experience! We had the most amazing views, we felt safe! Our pilot was thorough and informative! Seeing the Grand Canyon from the sky is far more breath taking than from the rim trails!"
review_0eda7d3ec1403196e919ddfd,5,Great pilot!,"JT was our pilot.  He was informative and lots of fun.  He had smooth take-offs and landings.  He also took us where the winds wouldn't affect the ride.  Smooth ride, great fun.  I'd do it again."
review_3d3842cc1eb23528629b4206,5,Breath taking View,We hiked the parks two days and then took the tour! The air tour was the best part of the parks. The parks took on whole new perspective! The best part of our national park vacation was Redtail! If you can't hike I highly recommend the flight!
review_8f25deba5bd0af152a384b9b,5,Great trip with a reliable  and experienced company,K2 Aviation s a first class company in every way. We were scheduled to go up on one of their tours over Denali on June 30th. We were told that it was clouded in and we would not see very much and were offered our money back or to wait for the next day to go up. The next day was a little better but we were told that we would only see the bottom part of the glaciers. We chose not to go up that day also and were refunded the money for two of the three who were going up.  was coming back trough Talkeenta the following week on the way  back to Anchorage. When we came through he weather was much better.  went upand saw a spectacular view of many of the glaciers and was very pleased with the overall experience. They are obviously a very ethical company who care about their customers safety and overall experience of a good trip for the money paid. Would do it again in a heartbeat.
review_fad64ae50bf3442f53016b8f,5,Amazing Float Plane and Bear Excursion,"What better way to go view bears feeding than by float plane?!!!

Awesome experience flying in a float plane. We were all very tentative at the experience. Our pilot had a great sense of humor and was very reassuring. The cabin itself is noisy, but the head phones help a lot. The take off and landings are very subtle and better than that of a commercial airliner.

Our pilot was awesome and even circled back when he saw a couple of humpback whales near the surface, giving us a very unique and awesome view of the whales.

The bear excursion to Tongass National Forest was amazing. The bears were in full feeding mode at the man made salmon ladder. There were several eagles around the area. On our walk down the path to the ladder, we spotted a bear on the edge of the path. We cautiously walked around to get to the viewing platform by the salmon ladder. FYI, these are all black bears. In total, there were five bears, and a mom with two cubs. Awesome family experience!"
review_daed82c6ebdafc06c8a2f319,5,One word - 'wow'!,"We arrived late one evening and had booked an early helicopter flight for the following morning several months ago
Maverick were easy to find, very friendly and delivered a wonderful service. 
It's worth noting you need a passport on arrival but all you can take on the flight is water and a camera, so lock the rest in the car!
The pilot was excellent, full of knowledge and with a sense of humour too. 
The first time you go over the rim is so awesome it is almost indescribable! The views from up there are just fantastic and you get to see quite a lot of the canyon. I didn't want it to end! Would recommend to anyone..."
review_a6c120ecaf02b33636b9c329,5,Mt. McKinley with Glacier Landing,"The views from the plane were great and the pilot was super friendly.  Highly recommend the glacier landing, its breath taking!"
review_16e7bd573231f57c824cd658,5,Awesome plane ride,Great tour!!  I highly recommend!!  We flew over the waterfalls on the West Coast and saw the volcano!!
review_0d90bea2c9286fef5d8119e4,5,A view like no other.,"I would highly recommend Seaplane Adventures for a truly unique Bay Area experience! Where else can you fly in a classic seaplane over the stunning natural beauty of California and see the most famous bridge in the world, the Golden Gate, from a vantage point few others get to experience? Seeing San Francisco from the sky gives a wonderful new way to experience and appreciate this fantastic city! The pilot, Fred is exactly the kind of knowledgeable, experienced, and steady guy you’d expect and really made the experience great! Perfect for a wonderful birthday or anniversary date and then visit the amazing waterfront of beautiful Sausalito! 10/10"
review_a3c13f8b665bd3af5502e8ac,5,"Awesome alternative to helicopter tour, in seeing Kauai from above","Great way to see Kauai, via small plane (we already tried helicopter ride many years ago)…
Highly recommended.

Got lucky that we were the only ones so it became sorta private tour for us. Our pilot Josh was fun & awesome. Their ground crew (new hires) able to join us as well since seats were open."
review_e353eebaf4124216024cc85b,5,AWESOME,"We have taken the air plane tour including Horseshoe Bend, Glen Canyon Dam and the Rainbow bridge.
Tour duration around 45 mins.
Our pilot was Keep; he was really welcoming. 
From above, all looks very nice and very impressive.  
It was a really good experience and I recommend it!!!"
review_f267711f121d3280be1ec24d,5,Sky ride,This was fun Eric was great!! Very informative and gave us an experience we would never forget!! Please be sure to do it.
review_817cc0d31cba75245fd93bab,5,Wonderful experience on Taquan Air,Love our float plane trip to the Misty Fjords. Very professional experience with Taquan Air. Our pilot was very informative and answered all our questions while we stood on the floats in the beautiful Misty Fjords. Don't miss out on a float plane trip and I highly recommend Taquan Air.
review_9cc7f75454279a64d83e8067,5,Breathtaking,"I've been to the Grand Canyon a few times - always to the South Rim, like most people.  When my wife said she'd never been and it was on her bucket list, I started planning.  I figured this would be a once in a lifetime trip, so I planned big.  Maverick came highly recommended by our Sedona concierge (see L'auberge de Sedona) and I'm so glad!  Maverick was excellent.  Even on a breezy day, the whole crew made us comfortable.  The tour was amazing and there is simply NOTHING like coming over the trees on the North Rim to the wide open view of the Canyon - NOTHING."
review_1a2de9ecee33785795dd61b8,5,A remarkable life experience.,"Although a premium price, the service was beyond anything you could imagine.  Booking was simple and easy.
On arrival, we were welcomed personally by Lindsay and offered coffee and treats.  Homemade brownies were excellent.  She introduced our pilot Brandon and he went to ready the plane.
We were escorted to the plane, given safety instructions and on our way.  The flight over Sedona and then over the canyon was amazing and Brandon was great with telling us a few things about what we were seeing.
After returning in the allotted 3 hours Lindsay asked questions about us and our stay.  It came out that I have stage 4 kidney cancer in my bones and she hugged me and my wife and shared her victory over cancer over 30 years ago.  Then in the parking lot, Brandon came to us.  We thought we forgot something, but he said Lindsay had shared our story and he had just lost his mom and previously his dad to cancer.  He is now working limited hours to care for his brother battling stage 4 cancer.  We all cried a little and Brandon commented he was meant to take us up today.
The people at this company truly cared.  They were not just kind and doing their job.  I know I have two more people praying for me in my battle.  I could not say more about these people.
Please know this is a business with a quality product that you should support.  You will not regret it.
Thank you Westwind."
review_1e022d125efb5626648496f2,5,3 island tour,Amazing views of Molokini and Maui.  The  low wing made it easy to take pictures.  The pilot was very knowledgeable and made us feel very safe.
review_dad2bd53abbd672ecdf433e2,5,Must do! Highly recommend.,Eric and Steve were great. Very professional and informative. I was allowed to take the yoke for a bit. Off the charts experience. Full circle island. Must do!
review_57b73b29bbe868d4692cb554,5,Awesome views with landing at Base Camp Denali,"Our original reservation fell during a cloudy evening, so the company advised delaying (without any fees) until the next morning.  It turned out to be the clearest day in weeks.  Our pilot checked ahead & found there were some clouds on the glacier we supposed to land on, so he took us to Base Camp (for the climbers) which was mostly shut down.  For the 2 climbers in our group, it was a dream come true & the views were incredible.  The glacier landings are free on certain flights (early am & late pm) and completely worth the experience.  Stay in Talkeetna (cute town) & give yourself a range of days to attempt the flight to get the best weather window."
review_3dbae6cdb40b85f034177148,5,Flight on the Air Ventures Biplane,"This was a trip of a lifetime! What a fabulous way to really see the island of Kauai.  The Biplane provided a unique opportunity to experience aviation the way it used to be. We were so impressed with the  helpfulness of all the staff we encountered.. Our pilot, Kevin, was very competent,  knowledgeable  and fun to be with.  We can highly recommend this tour for all.
Brian and Barb Beary"
review_6061158fff302b46f96f7d6b,5,A must-do in Alaska!,"They say that less than 30% of Alaskan visitors get to see Mount McKinley.  If you don’t, you’re missing a truly amazing natural spectacle.  There is no better way to see the mountain than with a flight-seeing tour like the one we took with K2.  (You can’t drive to Mt. McKinley, and if you hike, better plan to walk for weeks).  Tony was a fantastic pilot, getting us great views, gentle on the controls, and letting us know any time he was making a big turn.  We flew between the peaks of the mountains and over the glaciers, and were lucky enough to have one of those days where it looked like you could reach out and touch the mountain from the plane.  Incredible and very worth the price!"
review_67104453039ec9450c78910f,5,Absolutely amazing,"I rented 2 helicopters for my family of 5. This is the only helicopter touring company in Kauai that I know offers window/door seat for every passengers. Most helicopter tours offer a back row that seats 4 and are assigned by weight distribution.

Mauna Loa allows for doors on or doors off experience. We chose doors off and loved it. I thought my wife, who is less daring than the children or I would opt to keep her door on, but she went doors off also. I highly recommend doors off. Pilots were great constantly checking to make sure everyone was doing well and we always were,  

They provide straps for phones and cameras in order to have them secured for doors off flights. Doors off allows for amazing views and picture opportunities. With doors off it can become chilly. A sweater or light jacket is needed."
review_b4179738375d16775666c40c,5,First class operation,"Had a first class trip with Marcus. Great pilot. Seems young for a pilot but he knew his stuff. Smooth flight, great views made tons of pictures. Would recommend this flight for everyone who wants to see the island from the air."
review_3eefe1df4d24afe8065ffe29,5,Best Flights,"Very friendly, accommodating staff!     Cloud cover was sketchy (can't control the weather) so they gave us options to fly, reschedule, or cancel for refund.  We are glad we chose to fly. Our pilot, Shiloh was great. He provided an inspiring glacier & area tour.  His skill, knowledge, & persistence ultimately resulted in being in the right place just as the clouds parted & Denali appeared.  A bucket list flight!"
review_669a0a60cd03a74a2856f91e,5,Really intense and unique experience!,"Had a great time with Talkeetna Air Taxi! Took the glacier landing tour and it was really worth it. You can see everything and it's very awe-inspiring to see the breadth of the glaciers and crevasses from up in the plane. They talk about everything you see, so you get some education on the area too and you can ask questions. Good service and good people."
review_44f7aa520f0edeca217699f1,5,Awesome,"Amazing experience. So much information and a must do in Maui. 
Highly recommended. 

Thank you Eric"
review_8a23a51aa423a5c81c6bd310,5,"A ""must do"" in the Phoenix/Scottsdale area","We took the south rim tour on December 29th,2013. Westwind Air is a first class operation all of the way. The hangar and lounge area were very comfortable and complimentary coffee and snacks were offered. the check in process was fast and efficient, and then we met our pilot Chris. Chris is a great guy and wonderful pilot.  he was very happy having our kids sit in the co-pilot seat and explaining how airplanes fly. He was also a great tour guide in the air and on the ground and alsways so willing to share his knowledge and great stories.
The tour left Deer valley airport around 8:00am, we flew north over Sedona and then spent 30 minutes flying over the Grand canyon. Hard to explain the feeling you get when you first see the Grand canyon from the air for the first time, but lets just say it is breathtaking. We  landed at Grand canyon airport and quickly boarded a comfortable shuttle bus for a quick ride to Grand Canyon national park.
 We spent a few hours at three different locations exploring the canyon and facilities. After a short ride back to the airport  we boarde the plane again, and within an hour landed back in Scottsdale.
Aeesome trip, great pilot, excellent company."
review_c30a58825109984f60c56e27,5,"A perfect flight, must to do in Portland","We made Quick sand triangle at 8 pm. We had beautiful light. Flight was very nice. The pilote is very good. We landed with wind, but He made a very smooth landing !!!"
review_aee12a31f44fabeed611ef2d,5,From the air,Great trip and tour guide.   I would recommend this tour to others.
review_06ad2cf309a4798f0c22d9eb,5,Great flight,"We took the biplane tour over Kauai, and it was awesome. Kevin was our pilot, and he was very personable. There were a lot of showers in the area that day, and he gave us the option to rescheduled should we wish or still take the tour. We went anyway (a big part of the excitement was simply flying in a biplane)  and it actually gave the flight an authentic feel to fly through the showers. But the view of Waimea Canyon in particular was incredible. And Kevin narrated the flight with a lot of great information about the island. It was an amazing flight and the service was great, so I would definitely recommend this trip!"
review_0ac3c838b5eebb975ea271ab,5,Climber Friendly,K2 does a great job!  they are profissional and flexible working with climbing teams.  Lots of space in the hanger to rig for an expedition.  friendly and knowledgeable staff.  safe and well maintained airplanes.  Thanks K2
review_3f9d9e691bbc962b5340eef9,5,Awesome!!,"My wife and I took the Grand Denali with Glacier landing flightseeing trip with TAT and loved it!  We had a great pilot, Chris. He was very friendly and informative guide pilot and flew the Otter we were on with great skill. Great ride and landings. We had awesome up close views of Denali and others on a perfect day. I climbed Denali 15 years ago and TAT was the service that flew us in and out of basecamp, so I knew the quality of their pilots, equipment and operation. Chris pointed out several of the now abandoned (out of the climbing season) camps and routes and explained a lot about the climb. He was right on all accounts from my personal knowledge having been there and done that. He took us through the always exciting one shot pass at my request. Awesome!  He landed us on the Eldridge Glacier where we deplaned and everyone had a great time taking photos. He explained many things about the Glacier systems, etc.. I have now flown on all three types of planes that TAT has, the 185, Beaver and Otter. Great equipment with a very well run operation!  I cannot recommend TAT highly enough!"
review_642ed01a788faed7f60fe4fb,5,Helicopter ride,The pilot did a great job!!!!! We were amazed at the beautiful views from above the canyons…….absolutely a must do in order to see a lot of the arches that are not visible by walking to them.A little pricey but well worth the money to see.
review_5cb2cb93b50b77046e8d2b8f,5,Grand Views Around Talkeetna,"When visiting Talkeetna going on a flightseeing tour is a must, and having selected Talkeetna Air Taxi was an excellent choice. The weather could have not been better. This absolutely magic day yielded grand views of the range, and of course in particular Denali. I travel through Alaska since 2010, and I go on a flightsee every time I visit, and I visit twice a year. It's simply magic, and Talkeetna Air Taxi ensures that every trip is special. Just awesome!!!!!"
review_af1187db10a694e3260d3a1b,5,Awesome Air Tour of Kauai!,"An excellent tour to see all the beauty the island of Kauai has to offer. Our pilot, Paul, and the entire staff were very professional and personable. I would highly recommend this trip to anyone visiting the island of Kauai. Mahalo Air Ventures Hawaii for an awesome memorable experience."
review_4e33967fce4814fa5141f7fc,5,Amazing trip to see Mt. Denali and surrounding mountains and glaziers!,Our pilot was very qualified and my husband has always wanted to fly in a Beaver! Hi-light of our trip to Alaska! It's the only way to see the beauty of the last frontier!
review_b3e224fe127b76a9ea80fd42,5,Beautiful views!!,"One of the highlights of our trip! We went on a day that seemed cloudy, but above the layer in talkeetna, it was incredible! The pilot was very knowledgeable and offered to take photos when we landed on the glacier! And they provided free boots to keep our feet warm! Worth the money!!"
review_368e7069c174376bb8c1be0d,5,"Air Ventures gave us a wonderful, professional, informative and safe air tour of the island of Kauai.","Check for bad weather before leaving for the airport.  We booked this in combination with Best of Kauai Tours. This resulted in significant savings. We really enjoyed a full day of activities with lots of variety.
It was very exciting to be able to see the hanging valleys and crater up close."
review_362417895128c8df4d936a53,5,Flight to Grand Canyon and hike,"The company was professional, courteous, and the entire day was so much fun! We walked in and immediately they explained the itinerary, introduced us to the pilot and guide, presented us with Panera lunches, and answered all questions. We flew over and learned about places like Flagstaff and Sedona, and landed near the Grand Canyon. There, a van took us to the place we would hike. All 6 of my family members enjoyed the day immensely and we were all so pleased with the company!! I wish I could remember our guides name, she was great!"
review_78a5dd00605a9a58e03addb3,5,Worth every penny for a once in a lifetime trip,"We were in 2 minds whether to spend so much on a trip but it was worth it.  Our pilot was great and the trip brought tears to our eyes.  Definitely worth going for the 45 mins, as you get to go all the way from the south rim to the north"
review_a95213fae2adc73423144f57,5,Flight over Kauai,"Best way to see Kauai. Kevin was a great pilot and tour guide, very knowledgeable and entertaining. Jill (the owner) went above and beyond to make our trip memorable."
review_b100e68a14bd3dfe4fff68b5,5,Misty Fjords,"Short bus ride from our ship, the NCL Bliss, to the intercostal airport for Taquan. We received a safety briefing & then met our pilot. Our group of 5 included a young lady that has a fear of flying. The pilot assigned her the seat next to him so she could see first hand what he was doing which kept her very calm.  The flights were smooth, 2 flights as we landed in Misty Fjord. The scenery is majestic, pictures & video do not do it justice. I hope to take this tour again."
review_e07e35f4242cda0c11eae3b7,5,Excellent way to see Kauai,"Our Air Hawaii flight was totally amazing!  Seeing Kauai by air is a must and our pilot, Harry, was very informative and friendly. We felt very safe and world definitely recommend Air Ventures Hawaii!"
review_de9a8fda5bc8d6ed37a2361e,5,An Amazing Experience,"I did the 1 hour Ultimate Miami and Beaches Tour, and it was absolutely amazing. We got the opportunity to fly over Key Biscayne National Park and see wildlife such as manatees, fish, and more. I have lived in Florida all of my life and never had a clue how amazing the city of Miami really was until this wonderful experience. Not only was Tony Anderson a great pilot, he did a fantastic job filling us in with information on everything we flew by. This flight was one I will never forget."
review_1ed21d1c248429f6fb3bf95e,5,Highly Recommend!!,"We chose Air Ventures for our air tour recently based on recommendations on Trip Advisor. We arrived to the airport early for our tour, checked in, weighed in with everything we were planning to take on the tour, and hung out until it was time to go. There are several other companies housed in the same building as Air Ventures. There are restrooms nearby as well. Our pilot, Harry, introduced himself to the four of us taking the tour with him that day. He was very nice and reassured us the strong winds would not be an issue. He said he had four years of experience and thousands of flights under his belt, so we felt at ease. We took a group photo with him and the plane in the background (they e-mailed it to us right away!), then he strategically seated us in the plane, most likely to even out the weight. It was nice having such a small group. The plane is newer looking but had a few small tears in the seats. Otherwise, nice but small. We were each provided head phones so we could hear Harry's narrative tour of the island. I took lots of photos and they turned out great! Make sure you wear a dark color shirt if you're a shutter bug. It was more amazing than we ever dreamed, and we had been on a cruise around the island previously, and driven from one end of the island to the other several times. The air tour really put things in perspective, and it was neat to see things we would have never seen by car. We learned a great deal about the island from Harry, and even though we were pre-warned parts of the ride would be very bumpy (and they were) we would not hesitate to go again, or recommend this trip to anyone!"
review_084acea0cb7d3d6be4f0a2f2,5,A View from Above!,"Excellently organised, from pick up, tour and drop off. Booked afternoon Delux tour 1055-2000! Pick up via bus to Bolder airport (30 mins), flight over Hoover Dam and west Rim (I think), then a bus to two spots on the south rim, Angel Bright and Matherson. For the flight book a window seat for one if you are traveling as a couple so you can sit together. I get air sick on small planes, I took some medication to assist with this and had no problem. As you are flying over the Canyons it can be a little bumpy however, well worth it when you see the amazing scenery. Seats 7A and 7C were the best for me right at the back plenty of leg room for my husband who is rather tall. Listen to the bus drivers for tips for the best photos. They provided a pack lunch consisting of salad roll, apples, water, cookies and Pringles. Please state if you have dietary requirements. Would do this again, but would like to stay over at the Grand Canyon."
review_e40b129176e2bde924a7f631,5,Amazing,Was an amazing experience flying over the islands. The colors and contrasts were beautiful. The best way to view the islands is from the sky!
review_45cab3020b0b3ee1da48d0a0,5,Flight/Pilot/Ground Crew/Overall Experience Awesome!,"I would highly recommend AirVentures to anyone wanting to see Kauai ""from the sky"". We had contemplated a helicopter trip, since it was recommended by many of our friends, but decided on a plane instead. 
REASONS: 1. Though the plane flies higher (1000 ft vs 500 ft), it goes slower and you have more opportunity to see what you are there to see and to capture it on camera.  2. The plane was eco-friendly, using much less fuel  than a copter."
review_b30bfbc5a4ce087e446ce15f,5,"Amazing flight, slick service","Great service, first good weather in weeks and still managed to accomdate us. Kids still talking about it"
review_01c8fb4c55da17a9fc7d748c,5,Awesome sky views,Andrew did a great job on a partially cloudy skies showing Denali and all the glaciers. Awesome trip!!
review_dd2e2aca14a0300234f2b0a4,5,amazing experience,"I would definitely recommend K2 flightseeing. Our pilot was Stan. He was informative and made us feel comfortable. Our plane was a bright red de Havilland otter. It looked  beautiful against the mountains, snow and glaciers - our pictures turned out great. We landed on Ruth glacier and enjoyed every moment of this magnificent, majestic place."
review_5d94a7bb9a8a4324e9b57891,5,Highlight of our Alaska trip,"We chose the South face Tour with Glacier Landing. The check in was fast and easy. The staff was super nice. You have to weigh yourself and your belongings and they determine how to distribute the passengers, even where to sit so the plane is balanced. Several groups leave at the same time, but it is orderly. John, our Pilot was very nice and knowledgeable. It is evident that all the staff enjoy what they do. The scenery was incredible, and landing on the glacier was really cool. You are surrounded by mountains with McKinley towering above. Lots of photo ops. Don't let the cost scare you off, it was the best thing we did all trip. We would regret not doing it, had we not."
review_0a18638cb5564b6d104a2220,5,Maui is spectacular!,"Super trip to Maui for 8 days.  Stayed in Kihei and found the island incredibly interesting and accessible with a nice van for the four of us.  Rented a nice condo with excellent access to beaches and shopping.  Maui Banyan.  Food wasn’t cheap but was very high quality.  Highly recommend going to tip of Haleakala, and to the sought side if the National Park to hike up to the waterfalls and bamboo forest.  regardless of weather.  Up Country is gorgeous and peaceful.  The beaches are great everywhere and the turtle beach south of Paia is not to be missed."
review_7cef0078dac26bfb5c16f22d,5,Fantastic!,"As a family with three young children (all under 6) and another on the way, many of the exciting things to do in Kauai were not practical so we decided to take a plane tour. To be honest I was a little concerned that our kids would be a little scared, but they loved the adventure of wearing headphones and walking on the tarmac. The plane ride was smooth, and touch downs and take offs where much less jarring then the US Air flights we came and left on. Our pilot Josh, was excellent, he was good with the kids, showed us all the interesting things on the island, and as a result of some of the points of interest he recommended we explored some things we might not have otherwise done.  Not only did we get a wonderful flight, they gave us a beautiful DVD and even e-mailed us photos all before we were out of the parking lot, without the up sale. I know there are other operators on the island but if you want a truly personal and intimate experience this is the group for you."
review_b2c244789bf194459e96616b,5,Should be more popular,This was an absolute highlight of our trip to Oregon. We would definitely recommend to anyone visiting to check out Envi. Worth the time and the money.
review_25dc908bc9eb0e080caedcec,5,Air Ventures Tour,"By taking the Air Ventures tour with you I was able to see spectacular scenery, views that I could only imagine.  I would recommend this beautiful experience to anyone that wanted to see what couldn't be seen any other way, land or sea!!!  Thanks so much.  

Aloha,
Cynthia L. Rec"
review_feda682e292096a94653bcff,5,Grand Canyon in a day,"I have 2 young children, and this day trip to the Grand Canyon was the highlight of our week in Scottsdale. The ease of travel, shortened travel time, condensed trip that included all of the Canyon highlights, and yes, we were back in Scottsdale with enough time to get the kids to dinner and even a night swim."
review_e00285db2468aed5ba63bd88,5,The best tour on Kauai,"We absolutely loved this tour of the island.  Riding in a biplane over beautiful Kauai is an experience we will remember forever.  Make your reservation today, you won't regret it."
review_cf44b2d72ab1a0ad0050e221,5,Excellent island tour,The flight was excellent and the pilot provided great site seeing information during our tour. The tour has a great price and everybody has window seats. I highly recommend this tour.
review_6546320aa0a6407034183b39,5,One Singular Sensation!,"One of the great travel adventures in a lifetime! Short, a bit costly, but a marvelous floatplane trip with 'landing' at Misty Fjords, even in drizzly weater. Magnificent scenery and info all the way there and back. Our pilot was Larry, who was extra helpful and knew all the answers.
Don't tour this part of Alaska and miss this!"
review_4e929049b259f5b78b641807,5,What an experience!!!,"This truly left me speechless today...  
First of all, the views were outstanding...
Our pilot, John was awesome & did a great job 'narrating' everything we saw!
Would do again in an instant!"
review_75e87f8ac1b0a4747b93bed9,5,Quick and easy refund,"No hassles whatsoever with getting a refund - Denali's weather didn't play ball today (low cloud and rain), but that's not Talkeetna's fault!"
review_0918b7cbf88b27b0eed5fe55,5,Ray & Jill's Air Adventues!,"I had a very memorable flight with Ray on the stick and sights of a lifetime viewed out the window.  Both Jill & Ray were extremely friendly, informative and accommodating.  With Ray in control, I didn't feel at all apprehensive, which is something, as I was somewhat hesitant when we booked the flight, as I am not a great lover of small aircraft.  But all was well and the sights were fantastic and matched with Ray's abundant knowledge of both aircraft and the story & history of the sights as we flew over and next to them. Unfortunately, despite the best efforts of Jill beforehand, and Ray when in the air, the missus was a little airsick, which is not a surprise as she tends to be a sufferer of motion sickness in general; she'll be queasy just sitting in the back of a car.  I think she would've been even more affected in a chopper, so if you are a little on the queasy side, I suspect the small airplane would be better."
review_a148182af05887b9d261bbe8,5,Incredible!,The flight around Maui was so special! I would recommend it to anyone visiting. My wife and I were super comfortable during the flight.
review_bdf5bb1d50e8599361cf9f3d,5,Unbelievable,"There was nothing else in the world I have enjoyed more. Fun, very informative, made us feel like there was no one in the world more important."
review_3ba47b42572f35bafdb5fd5b,5,Coolest part of our vacation.,"Had a great time....We had  an early morning trip scheduled,but it was really cloudy when we arrived.The ladies at the counter explained to us that if we went later on in the day it would be better. We checked out the island for a few hours  ,then returned later.It was awesome,the sky had cleared and the views were spectacular...Our pilot Harry was great,very knowledgeable and fun.He also let my daughter wear the Red Baron hat and goggles.."
review_945215d018be7a0a9703b3f3,5,Awesome!!,"Loved this! The concierge at our hotel recommended this tour, the planes launched 7 mins from our hotel so we gave it a go. Certainly not something I do every day-highly recommend! Pilots were super nice and fun.  Very safe, go for it!"
review_918590dd0dd8a20250051d70,5,Unforgettable Memory!,"We will never forget the experience we had as Eric sailed us through the skies over Maui while the setting sun illuminated the beautiful colors cascading all around us. Eric was passionate about providing us the best possible experience, and he succeeded!"
review_ea66553098946dacbe5548b2,5,Wonderful view of Kauai,The view and service on Air Ventures Kauai was wonderful and I highly recommend it for anyone.   The staff were great and very patient and took the time to explain everything in detail.  They were not rushed and made every passenger feel special.
review_22d40e1eb79083b8987d6031,5,Super freaking cool,"Our pilot was very knowledgeable about the area, and we had a great time overall. Hands down best way to experience Denali, right behind climbing it."
review_6cedff04e48b582aa5202b8d,5,Amazing experience!,"My whole family (including three teenagers ages 13,16 and 19) really enjoyed the seaplane ride. It was the highlight of our trip. The pilot was funny and informative. They took us right on time and were helpful with directions when I called to confirm. Must do while in San Francisco"
review_8ab9ddc35ca43ccba9a4d964,5,"This is a MUST in your Kauai vacation plans, I'm so glad we did it!","First, this business is one of the best examples of great customer service that I've ever seen.
They make the tour an amazing experience, from the very moment you step into their counter. The air ride is unbelievable, and Josh (our pilot) makes it super fun and informative. We are a family of four and we all loved it!!!
Hats off to Bruce and Ellen, you guys could do trainings on how to provide perfect customer service!"
review_d528692a6a9f2b689942f2ed,5,Any day is special when you are flying over Denali,"Yes it was cloud and rainy. This however was our grandsons first trip in a small airplane. And we whispered that to K2. They made this trip so special for him. And therefore for us too. Our thanks to the young lady who placed the three of us on a small plane like we had ridden two times previously with two other grandchildern. And our biggest shout out to Will, our pilot, who let him feel like a copilot in the front  seat of the plane. A great trip, worth every dollar."
review_fd1f2cd2a694a9b3b273521d,5,Great tour!,This was a fantastic experience for our family! Such great views of the range from the air that will remain with us for a long time. Because of the weather we were not able to do the glacier landing but despite that it was breathtaking. The staff is professional and very friendly. Highly recommended.
review_cd99fa7cf0b86078e979d2af,5,Spectacular,"Having come to Moab on and off for 40 years we finally tried an aerial tour last year as a great for my 79 year old dad.  It was a spectacular trip then.  So much so that dad paid for it this year.  Not that it is NOT cheap, but definitely worth doing once.

Thus year our pilot detoured out to Castle Valley and that extra 15 minutes made me feel so much better about the trip.  The left side of the plane is the best place, though you can crane over and see most of the tour from the right side."
review_c0e62693e6cd9750ea8a9bed,5,A must do!,"Cannot recommend this tour enough!  We spoke via phone and then went to the airport to book our flight with Robin directly. She advised us of a discount coupon offered by the hotel we were staying at saving us money.  Thank you Robin!  Due to poor weather, our first flight was canceled, but they were able to rebook us prior to our island departure.  Paul was very knowledgeable of the island and a great pilot. Very smooth landing Paul!  We have toured Kauai in the past via car and on foot but the views from above are breathtaking. This is a must do if visiting Kauai! Air Ventures Hawaii staff won't do you wrong."
review_bc6c881c7303ebdaee502be7,5,Fantastic Experience,We were a little apprehensive about the weather but the contrast between dark clouds and sunlight peeking through was beautiful.  Our flight was perfectly smooth and our pilot knowledgeable and friendly.  As well traveled locals we still spotted areas along the Marin Headlands we had not explored.  Wonderful views of the coast and the city.  A must do for locals as well as visitors.
review_2098cb60a465cdf7288bc71e,5,Great flight,No favourite part - the whole trip was fascinating.  Ray's knowledge of the island and it's weather (he avoided the rain) is quite amazing.  Check in was a breeze!
review_279fcf8fd14697a92184c367,5,Fun personal tour of the island,"For a family of 3 this was a great alternative to more expensive and less personal helicopter tours.  The 3 of us squeezed into Bruce's plane and he gave us a very friendly overview of the island he's called home for many years.  He obviously loves it and makes for a very good guide.  It's fun to see how the plane works too.  I wished we had flown a little bit lower for better views in a few places, but overall had a great time.  We also got a great recommendation from Bruce on where to buy a ukelele: Costco (we would never have guessed)!"
review_ee806b26d9f8b63d75ee247d,5,incredible experience,"We did a flight-see over Denali and actually landed on a glacier! Wow!   Our flight was originally scheduled for the third day of our trip, but due to bad weather had to be re-scheduled (two times actually) so that we took the trip on our last day.  Staff was very helpful in getting this accomplished for us.  Our pilot was very steady and knowledgeable.  We appreciated his expertise as he flew us in for some fantastic, indescribable scenery.  We had a beautiful day for flying and are so glad we drove the extra 6 hours it took to make it work for us on the last day of our tightly scheduled vacation.  We loved it!"
review_5577da60b429c1325f30e5c2,5,Great views and a great time!,"This was a great trip around the island.  Our pilot was knowledgeable about both the sights and the history of the island, and also was great about offering a smooth ride and answering all of our questions about the airplane.

Would highly recommend!"
