review_id,rating,review_title,review_text
review_da9fe4b5f3a172a9954785e5,5,The best way to experience the Canyon,"Myf irst time in a helicopter. I was nrevous. Our pilot, Quincy, allayed all my fears with his quiet confidence and then very obvious expertise, 
It was a truly wonderful experience, absolutely te best way to experience the Canyon. It all passed too quickly.
I thoroughly recommend it"
review_bab9df7e8bd9919aeef4816d,2,Grand Canyon Helicopter Flight,"The Grand Canyon scenery was absolutely spectacular from the ground so we were expecting even better views from the helicopter flight over the Grand Canyon. However, unfortunately we were allocated middle back row seats and the views out of the windows were severely restricted. Those fortunate enough to have been allocated front row seats had unrestricted views. Seat allocation is determined by helicopter weight and balance requirements so you don’t get a choice where you are seated but you pay the same price.
In summary we did not consider back row middle seats were value for money and wished we had not bothered with the Helicopter Flight and spent more time enjoying the spectacular scenery on the ground."
review_782108ad97fa0d3252690e48,3,"Amazing flight over Grand Canyon, terrible service from office staff",Booked weeks in advance qhe wecwere at home on New Zealand. Acidently bookex yhe wrong mouth. Booked August 19 instead of September 19. Was not in US o  August 19. No refund from Maverick and rhus eas a sream trip. I could not disappoint my partner so rebooked and paid full price twice. Not impressed  at all with Maverick and their handling of this situation. Money hungry corporate.
review_bed38cb5492cc85e5a6942a8,1,Very disappointed,"If you are in the front you get a panoramic view of the canyon but in the back you get a panoramic view of the front passengers. Its very unfair that Maverick charge the same price whether you are in the front or the back of this helicopter. Very frustrating when three of the passengers are whooping with joy as they board..... As several reviewers have pointed out, if you are an average male you should expect to be in the rear seat and if you are in the middle dont expect to capture any decent photos. Sorry Maverick, but this is grossly unfair."
review_8de5093de03f104bbd286daa,5,Truly amazing,"If you're thinking of visiting the Grand Canyon this is not to be missed. I'm a nervous flyer so I was a little apprehensive about booking a helicopter flight but there was nothing to worry about. The initial part of the flight is over a woodland between the airport and the south rim, during this part of the flight the helicopter stays quite low to the ground which gives you time to get used to the idea of being in a helicopter before you get to the canyon edge and the once you get to the canyon there is so much to look at there isn't time to be nervous! There was also music on in the helicopter which really helped to calm my nerves. The pilot we had was named BJ and he was very chatty and helpful throughout the flight telling facts about the canyon and answering any questions we had. We took the 45 minute flight from the south rim and it was definitely a once in a lifetime experience, I don't believe there would be any better way of seeing the canyon! 

Just something to remember - Arizona is an hour in front of Nevada!  I know this is probably obvious to most people but being from a country which is all within 1 time zone we didn't think to check and it nearly caused us to miss our flight!"
review_ef54bc7bc3c4866c7f29937f,5,Great experience!,"Tour guide was energetic, informative and funny! Got to experience more than just VNP. Great experience! Worth the price."
review_f5ff83b24533166f9a04eddb,1,Lack of maintenance on planes and terrible customer service,"Terrible experience, don’t recommend. They schedule flights every 30 mins and don’t do maintenance between flights. When we arrived this super young pilot comes out in shorts and flip flops, barely talks to us (his name was Sergio). Once we were up in the air for 5 mins we hear him ask for permission for landing. I asked him why we were going back and he said “something was dirty in the motor but he couldn’t explain it in words I would understand”.  We arrived, he made us get off, and had us call customer service for a refund. Nobody gave us any explanations or apologies. Don’t waste your time here, find yourself a reputable company"
review_e19f4508602ecbfcd0a59754,5,Birthday Gift,"I really enjoyed the tour!! it was my mom's birthday gift
the tour was beyond my imagination and very affordable prices.
very nice gift and experience 
The best in the market
Eagles Air Tours are the best."
review_dea6554bb253c3a9200497a0,1,NEVER BOOK THIS TOUR!,Never book this tour! The tour didn‘t take place without notice! We stood infront of the company and we couldn’t fly WITHOUT any notice! The person on the phone was super unfriendly and hung up the phone on us.
review_b10746883a2b8480528b3cec,5,Great birthday gift!,"I booked this trip for my husband's birthday and I couldn't be happier! He loved the whole experience! Check in process was a breeze. Our pilot Sergio was very nice and gave us an amazing tour. We saw Palmetto bay, Coral Gables, South Beach and more! The best time to watch the sunset is 5:30pm-6:30pm. It was an exceptionally beautiful day and we took amazing pictures and videos. I would definitely book another trip in the future. A+"
review_300f9baf05912fc8f616fd90,4,"Timing issues, overall great experience!","We booked the private tour at 5:30. We got there at 4:45. (Booking says to get there 30 mins earlier.) When you get to the destination they have no office. They just get fuel from the major companies there. (I think) we waited for about 50 minutes. The pilot wasn’t there I think he was home when I called the company at around 5:25 to know what time he was going to be there. But once he got there he took us out pretty quick. Take off was good. Bit scary/ sketchy because the plane is pretty old. But the overall experience was great! The tour was so much fun, the young man was very informative. I enjoyed the time being in the air. (Was probably like 25-30 minutes.)  Would do again! Just hopefully their timing is better."
review_d0404a95bc0e1d80125e1421,5,Anniversary,Fully recommending everyone who want spend time in the sky with love of your life with glass of champagne. Great anniversary gift!
review_353636e7a5b2962a9d433033,5,Seriously Amazing,"Its really important to note that the weather is a huge constraint on this activity. My boyfriend and I booked the flightseeing tour with glacier landing months in advance with of course no idea the weather. We got extremely lucky being the day of our flightseeing tour, was the only day of our entire trip that had clear skies. The flight was amazing, pilot Phillip was so nice and informative. He even took some amazing photos of us in front of the plane. I get motion sickness pretty easy but this was not an issue for me. Before boarding the flight, I asked if I could sit up front and the pilot said yes saying ""its kind of a 'whoever asks first' can sit in the front"". The front seat is most definitely the best view but they navigate the plane in a way where everyone gets a chance to see everything. K2 made our experience super relaxing and stress free. We stayed right in Talkeetna so we just simply walked to K2 aviation and essentially walks on the plane."
review_867c2a2af7cf3033fc36828a,3,Good but needs improvement,We enjoyed the beautiful views of the glaciers. Was disappointed that our pilot didn't give us any narration or information about the history and geography of the land and we were unable to ask or communicate with him as mics were not active. He was a good pilot and friendly on the ground. His tour guiding skills had no interaction with the people after takeoff.
review_b27a5b6f0ee0a61ed67119b2,4,"I like over all, but with few exceptions.intolerable gasoline smell inside inside despite wearing mask .","Flight pilot didn't give full rules & regulations prior to departure.My wife  got up & switch seats  for better view & to avoid gasoline smell
Then the pilot raised his voice spoke to her very rudely Infront of all passengers.I understand his frustration because of federal aviation rules.but he didn't mention before boarding clearly.He should have mentioned nicely rather rudely."
review_f5f9cfcb1ff8c9e809596258,5,"Great tour, once in a lifetime awesomness",We took the flight tour with the mountain landing and it was one of the best vacation experiences we have ever had. The views on the Denali range and the national park were stunning. The crew was very professional and for us this is literally one of the best vacation decisions we have ever made.
review_4ed9789654d1231bc278b4e3,5,Incredible!,"Exceptional sights of majestic peaks and valleys.  Weather conditions did not permit viewing of Denali or the glacier landing.  But the sights afforded by the Ruth Glacier were simply incredible.  Must do activity, even if weather does not permit sighting of Denali from up close.

The staff of the company were super nice and helpful.  Our pilot was fantastic -- superb flyer and provided knowledgeable commentary.  The owner is a gem of a person.  We got to know her a little bit when she stepped in to drop us off at our hotel as her staff was incredibly busy (short staffed due to current COVID related issues)."
review_bbf12aaf52ffd1f8f514701a,5,Experience of a Lifetime,"This was the experience of a lifetime. By nature of their business, weather can play a role in their ability to provide their service. K2 was phenomenal at staying in communication with me when inclement conditions threatened our adventure. I am so thankful for the upfront, clear, and continued communication from the staff. Everyone was so professional and kind. Now, my flight tour of Denali was nothing short of amazing. Our pilot, Chris, was full of relevant facts and totally down to earth. It was a pleasure flying with him. Even though the planned flight couldn’t happen due to conditions, we we’re able to take an alternate flight, and Chris made sure it was worth our time and money. Seeing Denali from on top of the clouds was a once in a lifetime opportunity. I hope I get to go back someday, and if I don’t, no regrets. K2 and Chris gave us a phenomenal experience, so good that even my young adult children who are impossible to impress were blown away."
review_4f85017b72dc884c2686a906,5,Flight to Denali,"Matt was a great pilot and seemed to know the Otter we were flying in. The weather could have been better but I could still see how massive Denali was close up. It was a great experience and I'd definitely do it again. The hosting center at Tolkeetna airport is spacious, new, comfortable with plenty of bathrooms."
review_371d97ab086d05f4b8dd720f,5,Fantastic Flight!,"We had a wonderful family flightseeing trip with K2. Much to our and our kids' disappointment, our morning flight was initially cancelled because of smoke from forest fires. But K2 managed to squeeze us in on a flightseeing tour with a glacier landing a few hours later, and it was the highlight of our trip for my teen and tween daughters! Our pilot patiently answered my nine-year-old's questions on the flight and took terrific pictures of us on the glacier. Great trip and great staff!"
review_e2845ef5222541befc6c35f8,5,The peak of our Alaska trip,"We were lucky in our private flight over Denali to have clear skies, and it was the most incredible experience of our Alaska vacation.  There’s no way to describe it in words.  Our pilot was very communicative and informative."
review_83fe4d7e7dc015a14d52be74,5,Magnificent!,"The entire experience was beyond our wildest expectations.  Stan, the pilot, and the K2 office staff were very kind and helpful.  The flight scenery is hard to convey with words...Spectacular, awesome, breath taking, larger than life are the first words that come to mind and I could go on forever. Landing on a glacier, high up on Denali itself was an unforgettable and immeasurable experience.  I assure you my review does not even come close to capturing the grandeur of the experience!"
review_a56c790aee69c2829442e4c8,5,Worth every penny,"Best experience of my trip. Daniel was our pilot. He was just as excited as the rest of us. Before we took off, the whole staff was informing us that the clouds were coming in and we might not get to land on the glacier. On the flight up Daniel was telling us what we were seeing and saying he was still hopeful for a landing. Turns out the clouds weren't as bad as they thought and we got to land. He helped us take pictures, pointed out mountains and shared tales. Overall K2 is the only flight company I would trust flying with. Everyone we met seemed to love their job and it makes you feel relaxed seeing that."
review_02b014d08d902c0147918b81,5,Flight with glacier landing.,Awesome time. Most unbelievable thing you have ever seen. Pilot was awesome and had tons of knowledge about the area. Was a smooth process from start to finish. Will 100% fly with them again next time we are up this way.
review_38eecdc173deef13e67fc314,2,Bit disappointed.,"The pilot was nice and informative. However, I was bit disappointed because the weather was not that great. However, they showed us video of snow mountains that we would see   just before the flight. We purchased the trip and when we go up we didn't see any snow mountains at all. We saw green mountains of denali national park. This kind of view one can get from regular plan. We spent $200 to see this ? I would have appreciated if canceled the flight or told us upfront that we WON'T see snow mountains. When I talked to the lady there she was not responsive. I am sure they have good trips when whether is nice but there is no need to give us trips that are worth it."
review_f32161287cbdcd87c87a048a,2,Poor Communication,"Heads up for people booking with K2.  They are eager to book (W/ Glacier Landing) any one of 4 Denali flightseeing trips.  The problem is when you get there (in our case after a 2 1/2 hour drive from Anchorage) they tell you that the weather won't allow us to do the flight you scheduled but they can fit us on one we didn't schedule and, there will be no Glacier landing.  Upon further inspection we find out the real issue was.   1) our flight was not full and there were miraculously 2 seats left on the flight we were offered.  2) the pilot said it has been ""over 2 weeks"" since they did a Glacier landing.  I would have rated this a 4 if they would have told us at any point before arrival of the change.  I would have rated a 5 if they would have been truthful about Glacier landing.  Felt like bait and switch."
review_5fdb3a60ad9ea663161e0520,5,really fun - these folks are pros,"Had a wonderful tour with a Glacier landing and highly recommend this to anyone who wants to see Denali as the views from the ground are fleeting.  Captain Chip was skillful and informative, everything about the K 2 operation was top flight - no pun intended,"
review_9406c0f7b673118b01c4a820,5,Flight  up Denali to glacier landing,"This is the second time I have made the trip..and it's an approxinately 1.50 hour trip of absolute wonder. We landed approx 11,000 ft. I really can't express the sheer joy of seeing the inside of  of the mountain and the many glaciers..not something you can see from the ground. So unless you are an extreme skier or mountaineer this is the best it gets.K2 pilots are fantastic and extremely knowledgeable"
review_26ab44db3f0b749f3156aee3,5,Spectacular flight,We took an afternoon flight over Denali with our pilot Chris. He was so knowledgeable and explained everything about what to expect on our flight. I had total confidence in him and was 100% certain We would have a successful flight. He explained what we were seeing In Detail and answered all our questions. You can't go wrong with K2. Everyone we asked in town recommended them.  I wished the flight could have lasted longer but we only signed up for the 1hr 15 min flight. I would suggest if you can land on the glacier. We will definitely do that next time.
review_606c51f8ee10965aa9c59bca,4,A must do,"We did this as a spur of the moment thing, and as it was a nice day we are glad that we did. The views and scenery were spectacular and the view to Mt McKinley was amazing. We booked it as a walk up and it was $180 pp. the pilot was fun and friendly and was a decision we are glad we made. Must do."
review_a261345648e411dbe1e79210,5,Great flight with outstanding pilot Chip.,"My husband and I took the flight with glacier landing.I am afraid to fly but the flight and landings were so smooth. The pilot  CHIP SONN was so friendly and knowledgeable, he really took the whole experience to the next level."
review_a59dc67812b2608297900b5b,4,The only way to see Mt. McKinley,A really great way to see Mt. McKinley.   We were blessed with clear skies and a great pilot.   Incredible views of one of God's greatest creations.
review_52acbf242c938fb33187635a,5,Finally gor to see Mt. McKinley!!,"This was my second time flying with K2 Aviantion. Both flights were amazing and totally different experiences. Our trip this year we finally got to see Mt. McKinley and it was breathtaking! Saw a ton of glaciers, some moose, mountians everywhere and a knowledgable pilot! Over all I highly recommend K2 Aviation and look forward to flying with them again on a return visit to Alaksa!"
review_683e95f01306eac2d85eff49,5,Breathtaking!,"It has always been my dream to take a flight seeing tour with a glacier landing and man-oh-man did K2 deliver!  We had a gorgeous clear day to see Mt McKinley in all its glory.  K2 is a top notch company.  Tour left on time, pilot was great- smooth sailing and smooth landings as well.  My sister was a little bit apprehensive about the flight in such a small plane but she was pleasantly surprised that it was not an issue at all.  Can't wait to go back and have this experience again."
review_14fb1c381a6cd986fd64e61c,5,We never got our flight in but I would recommend them based on safety!!,We spent two days in Talkeetna hoping to do a flight around Mt. Mckinley and do the glacier landing.  From the time I made reservations (months in advance) I was completely impressed with the professionalism of this company.  Due to weather we were unable to make the flight and although they tried to reschedule us when the weather cleared we were unable to stay in the area another day.  We had a fully packed schedule while visiting multiple cities so our time in Talkeetna was limited.  Those that came off the plane while we were in the building had rave reviews of the flight.  We went through the check in process which was extremely easy and when our flight ended up not going out they refunded our deposit.  I can tell safety is there top concern and that says it all.  If planning a trip to Talkeetna put in enough time to be able to schedule another flight incase you don't get out on the originally scheduled one.
review_2e2fd5b9ad85c6bccb8fcda5,4,McKinley Airplane Tour,"Very enjoyable in an 8-seater plane allowing everyone to have a window seat.  Views of McKinley and the Glacier were amazing.  The pilot did a great job providing information, which made the flight even more interesting.  This is a wonderful company (with shuttle service) to see the glaciers by air."
review_b3ad77a1bb49a5eb337a6bd2,5,Fantastic,"We were blessed with a clear blue sky and a unlimited viewing of the ice fields and mountains in Denali. The pilot was gracious and accomplished. We had a glacier landing which was smooth and memorable.  The pilot even took pictures of us and did a great job describing the mountains and glaciers we viewed. It was the highlight of a wonderful trip to Alaska and if you can fit in a flight seeing tour by every means, do so. It will never be forgotten."
review_af08902c4c1b7326756e9e93,2,Nice views of Mckinley however Rude Pilot,"In a nutshell, the views of Mckinley were stunning however the pilot, a gentleman from Pennsylvania, exhibited the height of rudeness. And no, I'm not misunderstood. He was blatantly rude. The flight itself was very nice and to his credit, he gave all information about the mountain and surroundings. However he didn't like being interrupted during the flight (hello.... we had booked the flight therefore within reason, we could ask questions if we wanted); He didn't like our kids interrupting him either. Basically he made us very uncomfortable during the flight to the point where we just wanted the flight to be over and done with.  Not sure whether the reason for this was our non-caucasian origin. At the end of the flight, he didn't even have the decency to say goodbye and went about doing his own stuff with the airplane. We could see other pilots escorting their customers right upto the office however our pilot was simply not interested. My wife also observed this behaviour. I will certainly not recommend K2 due to this extremely uncomfortable experience due to the pilot's very obvious rude behaviour. At one point during the flight our 6 year old daughter who was sitting behind the pilot's seat ACCIDENTLY kicked his chair and he gave her a nasty look. We were like ""she's a kid for god sake"". 

At the end of the trip, my wife and I kept asking ourselves what the reason for his rude behaviour could have been. Unfortunately we couldn't find an answer. We really couldn't have done anything to get him this upset. 

To summarize, Mckinley views were unbvelievable however K2 pilot certainly didn't have any people skills. He needs to be more patient and show more tolerance towards non-caucasian folks."
review_3d455acb96b23304d8dd0f88,5,A flight that I will never forget,"We were traveling in Alaska for about 1.5 weeks in September of 2011.  We knew that we would have to be flexible with the weather but we were hopeful things would work out.  At the start of the trip we had to cancel some water events on the coast due to rain and wind.  We had a chance to visit the Denali state park and had a great time on the Tundra Wilderness Tour.  We had not gotten a view of Mt. McKinley but also understood that only 30% of people get to see the mountain so we enjoyed our visit in the park and the animals that got to see.  Heading south to Talkeetna we were amazed to see the clouds clear up and Mount McKinley finally show.  We had a flight schedule with K2 Aviation the next morning but we knew that by then it might be back in the clouds.  We gave K2 Aviation a call and they were very helpful in letting us move our trip time.

They came to pick us up at the hotel and we found that four others were also scheduled for next day and moved their time.  As we now had a total of seven people going they sent us up in a twin prop plane.  The plane was in great shape and comfortable.  We took off and had the just the best flight.  The pilot gave us some great narrative on the mountain and what we were seeing.  The air was so smooth and the plan really quick.  We were at the mountain within 15 minutes and flew around the mountain for at least 35 minutes.  No matter which way you looked it was just amazing.  I consider this one of the best events of the trip.  If you are in the area and the weather breaks you really need to look K2 Aviation up and take a flight with them.  The memories will last a lifetime."
review_f1afb11c14a20df3c0e654e1,5,"K2 Aviation: ""Wow"" Is All We Can Say!","All I can say is GO. And K2 is the company to GO with.
That's our experience. And what an experience it was...

If you have the means and the wherewithall to
afford this trip, it is worth every penny and K2
is the company to fly with. The trip is expensive for sure.
but what the heck... You only live once. You'll never have an experience
like this again. Denali at 20,000 feet. It is the grandest adventure beyond your wildest
dreams.

I don't have the luxury of comparing K2 Aviation with other
flight comapnies in the area.

But I can share with you, this IS the trip of a liftetime,
an incredible memory that you will always remember.

We selected the two hour Denali Grand Tour, and believe me, it was
worth it.

The K2 Staff is incredibly relaxed, courteous, and well organized.
They are certainly willing to spend time with you via email, over the phone,
or in person answering all your questions and addressing your concerns.
They are a great crew.

We traveled with them on Wednesday June 8, at 1PM. Tony was our pilot.
There were a lot of people flying that day at different times.

The weather in Alaska is tricky and constantly changing. The weather on Denali
even more so, as the mountain makes it's own weather. The pilots and the company itself, are very attuned to the constantly changing weather conditions. If in doubt, they simply won't fly. Period. The safety of their customers has the highest importance.

There had been rain in the area for several days prior to our trip, and the day we flew,
it was partly sunny with some low lying clouds. So weather was a possible concern.

We took off right on time. Once we got above the clouds our views were unimpeded and they were just stunning. Words simply cannot describe the jaw dropping majesty of this flight. You'd have to see our photos and High Definition videos to comprehend this.

The Glacier landing was spectacular! At that elevation the sun was very strong.  The air was cold, but not terribly so. Would suggest bringing gloves and some good sunblock.

Tony, our pilot, carefully watched an ominous low hanging cloud just over the peak. He stated that if he gave the signal, we had to board immediately and make a hasty retreat, adding to the drama of the trip. But that ominous cloud never brought any dramatic, sudden weather changes to our location. We spent probably 20-25 minutes on the Glacier and took tons of photos. It was incredible.

The return trip back to base was beautiful. The flight, smooth all the way, and not rushed.
Tony's narration throughout the flight was very complete and informative.

Yes, this is expensive. But you'll never have an opportunity like this again.

We loved our K2 experience!"
review_767bec68b932ffbf60702af0,5,First Class!,"We booked months prior to our trip to Alaska. I called to make the reservations, and they couldn't have been nicer! The day of our flight was finally here and we were excited. When we arrived for check in, they were extremely honest, that the weather was deteriorating, and they could not fly the flight we had booked. They offered an alternate flight for a reduced rate but were very honest of what we would or would not be able to see. They gave us a choice of a full refund or this alternate flight. We chose a refund, which they processed immediately. Their care of customers is unmatched! Kudos!"
review_b000df598ef420c3db6a55b4,5,Joined the 30% Club,"We did a Denali explorer flight seeing tour with glacier landing on July 5.  I had originally had this excursion booked for three weeks prior to this date, but I came down with covid and couldn't go on the cruise. We moved the cruise to a later date and I called Talkeetna Air Taxi to tell them and to ask if I could switch the excursion to the new date on my cruise and they were so helpful and understanding and made the change with no problem. I really appreciate how flexible and accommodating they were in this uncertain travel time that we are living in with Covid. When we arrived in Talkeetna we were asked to wait in front of a store on Main Street until we were picked up by one of their shuttle vans and brought to their office at the airfield. Once there we checked in, got our boot covers and waited for our flight time. We could see the plane that we were going to go up in and they were doing a last minute cleaning to it. Wiping down the windows to make sure everyone had a perfect view for pictures, which I thought was a nice touch. Finally our group was called to head to our plane where we met our pilot (I can’t remember his name, but he was from New Zealand and he was fantastic!). He went over the necessary safety information and then asked if anyone wanted to sit in the cockpit seat and of course I volunteered. That was the best decision, I got such amazing photos from up there which were unobstructed by the wings of the plane. We had a surprisingly clear day, we had even seen the mountain in her entirety from the ground so the pilot said we would have exceptional views once up at the mountain and boy was he right. There’s nothing that can compare to seeing the enormity and majesty of the range and that mountain up close. The pilot flew all around and switched directions so that both sides of the plane could get views of everything. He kept up a nice steady commentary of what we were seeing and interesting facts. Then it was time to land on the glacier. Our pilot picked Ruth Glacier to land because he said he liked the views from there better and I have to agree after seeing some of the other glacier landing sites that other pilots were using he was right. We were on the glacier for about 20 minutes to take photos, have a snowball fight, and just appreciate the beauty around us. He took photos of each family group with the plane, the mountain etc. I’m usually really picky about my photos and end up deleting most of them but I was pleasantly surprised with how perfect the photos he took were! We loaded back up in the plane and headed back to the airport. The whole ride was smooth with very little turbulence. Everyone that we met at Talkeetna Air Taxi was friendly and helpful. They are extremely professional and most importantly safe. Their equipment is maintained nicely. I can’t recommend this company enough."
review_4af2d9822d8f9626565e416d,5,Best Tour Ever!,"Wow!!! This was an AMAZING adventure for our whole family!  It was our daughter’s 16th birthday trip and what a fantastic way to see Denali. Everything about the flight was even better than we had hoped.  Our pilot, Leanne, was so kind and friendly and told us so many cool things about Alaska and the beautiful scenery and mountain exploration. She made the whole tour fun and exciting! The glacier landing was epic!  We all loved every minute of our time. Then on the flight back our daughter got to sit up front as “co-pilot”!  We couldn’t have asked for a better adventure for our family.  Would recommend this tour to anyone. Better than 5 stars! ⭐️⭐️⭐️⭐️⭐️+"
review_5a026e7a079885b0a8041d9e,4,Great experience,"My husband and I booked the grand Denali tour. We were lucky, the weather was good. And we got very good views, total ride time was 2 hrs. And we were on the glacier for about 20 minutes. I would say it’s worth the amount, it’s a good memory for us."
review_e8dd7bda2152a71502ffa8b8,5,Unforgettable Experience!,"Leann gave us a memorable trip around Denali complete with a glacier landing in Don Sheldon Amphitheater.  Sunny, warm, awe inspiring trip!  Tasted some glacier ice.

The entire staff was extremely friendly, knowledgeable and helpful!  It is  a great team.  The entire experience was top notch!
Thank you for a memorable morning at the foot of Denali"
review_af98c8cc4e2124c9b58818f6,5,Indescribable,"We did the Grand Denali tour with a glacier landing on a cold, rainy Sunday morning. Getting to the airport is easy, checking in was quick, and the prep fort he trip was simple. I believe Andy was our pilot. He was calm, clear, and made sure everyone in my party was comfortable (including my 30 year old sister and was white as a ghost because she doesn't like flying). The plane felt safe, and the actual flying part was smooth and relaxing. After the first 10 mins over the flat lands before the park, we went into a cloudy mountain range. But, the second we got past the first row of mountain, it was breathtaking. He may not want me saying this, but my father actually cried during the flight because of the beauty. Words cannot do this justice. After flying around the range, we landed on a glacier (very smooth and easy landing and take-off). That experience of being on, taking a bathroom break on, and eating of the glacier was surreal. I would say it is a must if you're doing this tour. We then took off and flew back to Talkeetna with no issues at all.

This was out first day in Alaska out of 14 total days. And while everything in Alaska was amazing, nothing beat this (and that sentiment includes my sister who is fearful of flying). There is no way I would send someone to Alaska without forcing them to do this tour. If you do not do this, you are missing out on a truly once of a lifetime experience (unless you are one of the pilots, who get to do this amazing thing every single day)."
review_9a6426dc1c3d9f04489aec57,3,Professional but not personal,"We chose this company to do a flightseeing tour of Denali with glacier 
landing. They were very professsional, prompt in their responses when arranging the tour. I had no doubts as to the competence of our pilot. Plane was small and views were wonderful. I was disappointed at the overall blasé attitude of the pilot. I realize that these pilots probably do this four times a day and I am grateful for the technical expertise, but for us it was a “once in a lifetime trip” . It would have been awesome to have a briefing of what we were going to see in and in what order right before we took off. Since this experience was very foreign to us, a 3D ground model so we could orient and have perspective would have been perfect. Also, a  more animated clear narration while in the air would also have been good.  At the end of it all I was left with the impression that this company knows their stuff and is technically very good, but they did not show any level of enthusiasm for what they do. I would not use them again if another reliable option is available"
review_b4e21de5e1f75713d8c046cc,5,Spectacular views from above.,The flight had beautiful views of the Alaskan mountains including Denali.  It really helped us to understand how massive the area is and how small we are in the grand skeem of things.
review_75cdb4112994bd19ab8118d1,1,Save money and go with some other company,"Worst experience compared to every other tour we did in Kauai and big islands, they started 30 minutes late than actual time which was 4.30 pm, thus it made us late for our plans after and due to sunset visibility was low, the tour was biased towards people sitting on right, i was on left side and hardly got views and that was for very short time and generally from far off, felt mislead by their advertising of all window seats, there was so much noise even with headphones on that one could hardly understand what pilot was saying.. not worth the money at all, the boat tour of napali was way better. Due to being late the tour was rushed. The planes were not in very good condition as well."
review_50d0c427181c796477638983,5,A highlight of our vacation!,"Must do!  There were three retired couples in our group and the plane was the perfect size.  Viewed all the highlights of the island with an excellent pilot who provided an interesting, informative narrative of the the island.  All of us were delighted with the trip.  All of the tour's employees were attentive, knowledgeable, and friendly.  A great experience!"
review_bea011d24dcf4997edde8188,5,A must do when you are on the Island!,"Great views to give you an overall impression of the island without trying to drive/hike everywhere! Our pilot ""Piper"" was an amazing lady - bubbly,informative, wrote down some turtle spotting tips for us afterward, and yet still professional in all her dealings with other aircraft and air traffic control. We felt a fixed wing plane outing was a better dollar value than the helicopter rides but with similar great views!  Definitely, worth the time and money."
review_08a1266019d5bdefaaae7598,5,Highly recommend going with this professional company,"So grateful for this tour. The company is incredibly professional. Due to weather conditions, our air tour was cut short and we didn’t see the Na Pali coast. However, what we did get to see was absolutely beautiful, and we are grateful for the experience. On top of that, the company give us a full refund because we didn’t see the Na Pali coast as advertised, which was so kind of them."
review_6bbc264bc4a808a43fe95ceb,3,It was ok.,"What we could see was very beautiful. Unfortunately, cloud cover prevented us from seeing any of the canyon as well as the ""Jurassic Park"" waterfalls. Since most of our family are huge Jurassic Park fans, seeing the falls was one of the main reasons I booked this tour. Our pilot, Mark, was excellent. He did his best to make sure we saw all that we could and that people on both sides of the plane could enjoy the views. Another drawback was the time issue. We arrived half an hour early as directed only to leave half an hour late. This tour is not something I would do again."
review_cee3f2a03829a94fe1a6a788,5,Wonderful!,Nate was a great pilot...full of friendliness and information.  He and Ray weren't sure it was a good enough day to fly in terms of views so they let us decide if we wanted to go which we did.  It turned out to be fabulous!  If this was a so-so day then I can't imagine what a good day would be.  The views were spectacular and we have memories to last a life time.  Thank you!
review_337148ea4fdca09d1b9bbdc9,5,Amazing sightseeing adventure,"We had a most beautiful flight with Nate . We were able to see the entire island from the sky. The weather cooperated and we had perfect views of many waterfalls,the canyon ,and the best sunny view of the Napali Coast one could have!Nate took us to the very top of the island and was able to fly into the actual crater that formed Kauia.We would HIGHLY suggest this plane tour to everyone !  Thanks to Jill for working with us and to Nate for his very enjoyable trip!  Definitely the highlight of our visit!  The OHIO group ."
review_2b9c272ff392f8ee6495f4ba,5,Worth it!,"It was an amazing, once-in-a-lifetime experience for me and my partner and we were so glad we chose to go with a plane instead of the helicopter tour. We were able to see all of the island on a cloudless day and the 1 hour spent in the air was just enough to go all the way around. Great pilot, very knowledgeable about the island and the ride was very smooth. If you are afraid of heights or prone to nausea, take a dramamine (gravol) tablet, but I was fine without it!"
review_6b1f41d7d9376e30f1be6051,5,Am-Plane-Azing Experience overall in less than 90 Minutes,"Initially we decided to skip the tour then we decided in the last minute. Called Air Ventures Hawaii and asked them availability they are amazing they give all possible choices that they can provide. Very responsive and very attentive (I think Trish). We took the private tour, Glad we took it. From the beginning our Pilot (Eric) was so amazing explaining everything about the island. Took us all over the island. He is really amazing went above and beyond the possibilities. Thank you Eric really appreciated for everything you showed us. I haven't been in helicopter ride, but glad we took this one. One more thing, we had one child and Eric was very attentive to everyone. Last but not least, you will have amazing view all around the plane.  100% would recommend."
